SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,VehicleId,Location_Latitude,ReportTimeDate
11,-88.04975,220,V1,41.77052,2/5/2021 0:10
13,-88.05182,222,V1,41.76878,2/5/2021 0:10
1,-87.99565,176,V2,41.81688,2/5/2021 0:10
10,-87.99548,178,V2,41.81353,2/5/2021 0:10
7,-88.16738,180,V3,41.80395,2/5/2021 0:10
2,-88.16732,178,V3,41.80197,2/5/2021 0:10
12,-88.12037,352,V4,41.94682,2/5/2021 0:10
12,-88.12037,352,V4,41.94682,2/5/2021 0:10
13,-88.15468,90,S 1,41.88822,2/5/2021 0:11
0,-88.15147,94,S 1,41.88805,2/5/2021 0:11
6,-88.03662,356,S 4,41.77268,2/5/2021 0:11
8,-88.03675,356,S 4,41.77488,2/5/2021 0:11
10,-88.01218,6,S 5,41.73668,2/5/2021 0:11
14,-88.01228,358,S 5,41.74007,2/5/2021 0:11
11,-87.96863,298,G 10,41.92518,2/5/2021 0:11
15,-87.97155,300,G 10,41.92647,2/5/2021 0:11
12,-88.1836,180,G 11,41.98562,2/5/2021 0:11
11,-88.1836,178,G 11,41.9835,2/5/2021 0:11
11,-88.08027,178,G 12,41.98832,2/5/2021 0:11
3,-88.0803,184,G 12,41.98508,2/5/2021 0:11
8,-88.0122,2,S 6,41.73678,2/5/2021 0:11
13,-88.01228,0,S 6,41.739,2/5/2021 0:11
7,-88.16468,96,S 7,41.80138,2/5/2021 0:11
6,-88.16107,90,S 7,41.80112,2/5/2021 0:11
3,-88.0365,278,S 9,41.77183,2/5/2021 0:11
6,-88.03658,358,S 9,41.77247,2/5/2021 0:11
12,-88.05625,224,V1,41.76523,2/5/2021 0:11
12,-88.05852,230,V1,41.76373,2/5/2021 0:11
10,-87.99545,178,V2,41.81167,2/5/2021 0:11
3,-87.9952,356,V2,41.8096,2/5/2021 0:11
7,-88.16568,94,V3,41.80152,2/5/2021 0:11
7,-88.16308,90,V3,41.80125,2/5/2021 0:11
6,-88.16108,88,V3,41.8012,2/5/2021 0:11
12,-88.12043,0,V4,41.95367,2/5/2021 0:11
12,-88.12043,0,V4,41.95367,2/5/2021 0:11
10,-88.14912,92,S 1,41.88795,2/5/2021 0:12
12,-88.14578,92,S 1,41.88783,2/5/2021 0:12
9,-88.03685,358,S 4,41.77747,2/5/2021 0:12
10,-88.03722,350,S 4,41.78012,2/5/2021 0:12
13,-88.0124,358,S 5,41.7438,2/5/2021 0:12
14,-88.0125,358,S 5,41.74757,2/5/2021 0:12
6,-87.97773,292,G 10,41.92905,2/5/2021 0:12
4,-87.97802,20,G 10,41.92942,2/5/2021 0:12
12,-88.18365,180,G 11,41.97895,2/5/2021 0:12
13,-88.1837,180,G 11,41.97657,2/5/2021 0:12
2,-88.08032,182,G 12,41.98383,2/5/2021 0:12
12,-88.08032,180,G 12,41.98243,2/5/2021 0:12
13,-88.01247,358,S 6,41.74383,2/5/2021 0:12
15,-88.0125,358,S 6,41.74638,2/5/2021 0:12
8,-88.15922,88,S 7,41.8011,2/5/2021 0:12
7,-88.1554,86,S 7,41.8012,2/5/2021 0:12
8,-88.03672,356,S 9,41.77482,2/5/2021 0:12
9,-88.03685,356,S 9,41.77732,2/5/2021 0:12
12,-88.06377,244,V1,41.76123,2/5/2021 0:12
10,-88.06583,250,V1,41.76065,2/5/2021 0:12
10,-87.99535,358,V2,41.81263,2/5/2021 0:12
10,-87.99543,358,V2,41.81453,2/5/2021 0:12
8,-88.15818,84,V3,41.80123,2/5/2021 0:12
5,-88.1551,86,V3,41.80133,2/5/2021 0:12
13,-88.12043,358,V4,41.95723,2/5/2021 0:12
12,-88.14035,90,S 1,41.88767,2/5/2021 0:13
11,-88.13765,92,S 1,41.88763,2/5/2021 0:13
8,-88.03735,0,S 4,41.78283,2/5/2021 0:13
9,-88.0126,354,S 5,41.75037,2/5/2021 0:13
4,-88.01268,356,S 5,41.75288,2/5/2021 0:13
10,-87.97648,350,G 10,41.93277,2/5/2021 0:13
12,-87.97753,344,G 10,41.93482,2/5/2021 0:13
11,-88.18375,180,G 11,41.97248,2/5/2021 0:13
13,-88.1838,180,G 11,41.97015,2/5/2021 0:13
12,-88.08033,180,G 12,41.97925,2/5/2021 0:13
11,-88.08033,180,G 12,41.97688,2/5/2021 0:13
8,-88.01262,356,S 6,41.75043,2/5/2021 0:13
9,-88.15468,348,S 7,41.8023,2/5/2021 0:13
9,-88.15587,316,S 7,41.80382,2/5/2021 0:13
10,-88.03718,350,S 9,41.77998,2/5/2021 0:13
9,-88.03737,0,S 9,41.78185,2/5/2021 0:13
0,-88.0373,2,S 9,41.78433,2/5/2021 0:13
13,-88.07172,252,V1,41.75927,2/5/2021 0:13
12,-88.07475,252,V1,41.75857,2/5/2021 0:13
12,-87.99555,358,V2,41.81853,2/5/2021 0:13
12,-87.99485,40,V2,41.8205,2/5/2021 0:13
9,-88.15528,328,V3,41.80323,2/5/2021 0:13
10,-88.15702,356,V3,41.80553,2/5/2021 0:13
13,-88.12033,0,V4,41.96472,2/5/2021 0:13
13,-88.12033,0,V4,41.96472,2/5/2021 0:13
15,-88.12028,0,V4,41.96867,2/5/2021 0:13
12,-88.13178,90,S 1,41.8875,2/5/2021 0:14
13,-88.12837,88,S 1,41.88758,2/5/2021 0:14
1,-88.03732,346,S 4,41.78465,2/5/2021 0:14
8,-88.03933,262,S 4,41.78458,2/5/2021 0:14
10,-88.04288,272,S 4,41.78438,2/5/2021 0:14
10,-88.01285,180,S 5,41.75202,2/5/2021 0:14
13,-87.97822,350,G 10,41.93932,2/5/2021 0:14
13,-87.97872,350,G 10,41.94172,2/5/2021 0:14
13,-88.18388,180,G 11,41.96537,2/5/2021 0:14
13,-88.18487,202,G 11,41.96302,2/5/2021 0:14
12,-88.08033,178,G 12,41.97307,2/5/2021 0:14
11,-88.08027,178,G 12,41.97082,2/5/2021 0:14
3,-88.01277,254,S 6,41.753,2/5/2021 0:14
0,-88.0128,182,S 6,41.75133,2/5/2021 0:14
11,-88.15702,358,S 7,41.8072,2/5/2021 0:14
10,-88.15695,0,S 7,41.80927,2/5/2021 0:14
9,-88.03855,264,S 9,41.78475,2/5/2021 0:14
9,-88.04215,268,S 9,41.78447,2/5/2021 0:14
13,-88.08095,266,V1,41.75748,2/5/2021 0:14
12,-88.08398,264,V1,41.75738,2/5/2021 0:14
12,-87.99098,14,V2,41.82298,2/5/2021 0:14
11,-88.15702,0,V3,41.80857,2/5/2021 0:14
4,-88.11975,32,V4,41.97187,2/5/2021 0:14
9,-88.11913,26,V4,41.97258,2/5/2021 0:14
11,-88.1229,86,S 1,41.88768,2/5/2021 0:15
10,-88.04633,274,S 4,41.7845,2/5/2021 0:15
12,-88.01275,176,S 5,41.75005,2/5/2021 0:15
14,-88.01263,178,S 5,41.74635,2/5/2021 0:15
12,-87.97737,10,G 10,41.9462,2/5/2021 0:15
11,-87.97688,8,G 10,41.94832,2/5/2021 0:15
13,-88.18518,160,G 11,41.95822,2/5/2021 0:15
10,-88.1842,166,G 11,41.95603,2/5/2021 0:15
13,-88.08072,202,G 12,41.96615,2/5/2021 0:15
14,-88.08197,200,G 12,41.96387,2/5/2021 0:15
13,-88.01268,178,S 6,41.74963,2/5/2021 0:15
13,-88.01268,178,S 6,41.74963,2/5/2021 0:15
13,-88.01268,178,S 6,41.74963,2/5/2021 0:15
13,-88.01268,178,S 6,41.74963,2/5/2021 0:15
13,-88.01268,178,S 6,41.74963,2/5/2021 0:15
13,-88.01268,178,S 6,41.74963,2/5/2021 0:15
13,-88.01268,178,S 6,41.74963,2/5/2021 0:15
3,-88.1576,334,S 7,41.81227,2/5/2021 0:15
9,-88.15832,332,S 7,41.8134,2/5/2021 0:15
9,-88.04558,272,S 9,41.78458,2/5/2021 0:15
9,-88.0489,284,S 9,41.785,2/5/2021 0:15
12,-88.09012,264,V1,41.75713,2/5/2021 0:15
12,-88.09322,264,V1,41.75695,2/5/2021 0:15
11,-87.99103,356,V2,41.8267,2/5/2021 0:15
11,-87.9911,358,V2,41.82882,2/5/2021 0:15
8,-88.15698,352,V3,41.81125,2/5/2021 0:15
7,-88.15795,334,V3,41.81293,2/5/2021 0:15
11,-88.11868,0,V4,41.97525,2/5/2021 0:15
12,-88.11858,0,V4,41.9789,2/5/2021 0:15
12,-88.12158,178,S 1,41.8861,2/5/2021 0:16
11,-88.12153,178,S 1,41.88342,2/5/2021 0:16
11,-88.12145,176,S 1,41.88127,2/5/2021 0:16
9,-88.0505,282,S 4,41.78522,2/5/2021 0:16
9,-88.05387,280,S 4,41.7858,2/5/2021 0:16
14,-88.01252,178,S 5,41.74242,2/5/2021 0:16
13,-88.0124,178,S 5,41.73863,2/5/2021 0:16
11,-87.9779,336,G 10,41.95278,2/5/2021 0:16
12,-87.9788,346,G 10,41.95478,2/5/2021 0:16
8,-88.1842,180,G 11,41.95203,2/5/2021 0:16
0,-88.1843,276,G 11,41.95135,2/5/2021 0:16
11,-88.08132,170,G 12,41.95937,2/5/2021 0:16
2,-88.08123,178,G 12,41.95805,2/5/2021 0:16
10,-88.16207,288,S 7,41.81505,2/5/2021 0:16
11,-88.1645,288,S 7,41.81568,2/5/2021 0:16
11,-88.05272,280,S 9,41.7857,2/5/2021 0:16
7,-88.05587,280,S 9,41.78613,2/5/2021 0:16
13,-88.09923,256,V1,41.75625,2/5/2021 0:16
12,-88.10217,258,V1,41.75582,2/5/2021 0:16
3,-87.99143,200,V2,41.83142,2/5/2021 0:16
9,-87.99135,176,V2,41.83008,2/5/2021 0:16
9,-88.15992,286,V3,41.81453,2/5/2021 0:16
11,-88.16348,288,V3,41.81542,2/5/2021 0:16
11,-88.1185,4,V4,41.98232,2/5/2021 0:16
10,-88.11925,320,V4,41.98532,2/5/2021 0:16
3,-88.12095,242,S 1,41.87905,2/5/2021 0:17
10,-88.12553,264,S 1,41.87873,2/5/2021 0:17
4,-88.0566,282,S 4,41.78622,2/5/2021 0:17
7,-88.05938,272,S 4,41.7865,2/5/2021 0:17
12,-88.01233,178,S 5,41.73538,2/5/2021 0:17
8,-88.01223,178,S 5,41.7322,2/5/2021 0:17
12,-87.97883,358,G 10,41.95907,2/5/2021 0:17
12,-87.97885,0,G 10,41.96138,2/5/2021 0:17
12,-88.18417,358,G 11,41.95307,2/5/2021 0:17
12,-88.18415,0,G 11,41.9555,2/5/2021 0:17
11,-88.08113,176,G 12,41.95648,2/5/2021 0:17
11,-88.08095,178,G 12,41.95223,2/5/2021 0:17
7,-88.16845,290,S 7,41.81672,2/5/2021 0:17
9,-88.17053,288,S 7,41.81728,2/5/2021 0:17
7,-88.05862,276,S 9,41.78652,2/5/2021 0:17
13,-88.10787,252,V1,41.75485,2/5/2021 0:17
12,-88.11088,258,V1,41.75427,2/5/2021 0:17
11,-87.99117,178,V2,41.82615,2/5/2021 0:17
9,-87.99112,178,V2,41.82425,2/5/2021 0:17
12,-87.99275,244,V2,41.8215,2/5/2021 0:17
9,-88.16715,288,V3,41.81633,2/5/2021 0:17
9,-88.16987,286,V3,41.8171,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
0,-88.1207,0,V4,41.98548,2/5/2021 0:17
10,-88.12823,256,S 1,41.8784,2/5/2021 0:18
10,-88.13302,254,S 1,41.87753,2/5/2021 0:18
9,-88.06272,276,S 4,41.78682,2/5/2021 0:18
11,-88.06653,266,S 4,41.78693,2/5/2021 0:18
12,-88.01192,162,S 5,41.72928,2/5/2021 0:18
13,-88.0099,150,S 5,41.72608,2/5/2021 0:18
0,-87.97882,352,G 10,41.96365,2/5/2021 0:18
8,-87.97882,358,G 10,41.96457,2/5/2021 0:18
14,-88.18562,358,G 11,41.96027,2/5/2021 0:18
13,-88.18505,20,G 11,41.96262,2/5/2021 0:18
13,-88.08083,176,G 12,41.95002,2/5/2021 0:18
13,-88.08068,178,G 12,41.94542,2/5/2021 0:18
13,-88.00908,150,S 6,41.7249,2/5/2021 0:18
8,-88.17282,194,S 7,41.81637,2/5/2021 0:18
10,-88.17335,196,S 7,41.81472,2/5/2021 0:18
9,-88.06177,276,S 9,41.78682,2/5/2021 0:18
11,-88.06567,268,S 9,41.78705,2/5/2021 0:18
3,-88.11542,256,V1,41.75352,2/5/2021 0:18
13,-88.11778,254,V1,41.7531,2/5/2021 0:18
11,-87.99568,196,V2,41.8196,2/5/2021 0:18
3,-88.17272,288,V3,41.81782,2/5/2021 0:18
3,-88.17237,156,V3,41.81812,2/5/2021 0:18
0,-88.1724,196,V3,41.81788,2/5/2021 0:18
0,-88.1724,196,V3,41.81788,2/5/2021 0:18
0,-88.1724,196,V3,41.81788,2/5/2021 0:18
0,-88.1724,196,V3,41.81788,2/5/2021 0:18
0,-88.1724,196,V3,41.81788,2/5/2021 0:18
12,-88.1355,256,S 1,41.87708,2/5/2021 0:19
10,-88.1405,254,S 1,41.87612,2/5/2021 0:19
9,-88.07035,264,S 4,41.78677,2/5/2021 0:19
6,-88.07362,262,S 4,41.78657,2/5/2021 0:19
4,-88.07448,266,S 4,41.78708,2/5/2021 0:19
13,-88.00777,158,S 5,41.72292,2/5/2021 0:19
15,-88.0071,178,S 5,41.72022,2/5/2021 0:19
13,-88.007,178,S 5,41.71637,2/5/2021 0:19
11,-87.97883,358,G 10,41.9664,2/5/2021 0:19
12,-87.97883,358,G 10,41.97083,2/5/2021 0:19
13,-88.18385,0,G 11,41.96752,2/5/2021 0:19
12,-88.18383,0,G 11,41.96987,2/5/2021 0:19
13,-88.08053,176,G 12,41.9431,2/5/2021 0:19
8,-88.08035,176,G 12,41.93937,2/5/2021 0:19
15,-88.00763,160,S 6,41.72268,2/5/2021 0:19
15,-88.00707,180,S 6,41.71993,2/5/2021 0:19
9,-88.1751,200,S 7,41.81132,2/5/2021 0:19
9,-88.17652,234,S 7,41.8099,2/5/2021 0:19
9,-88.0696,266,S 9,41.78688,2/5/2021 0:19
8,-88.07287,262,S 9,41.78673,2/5/2021 0:19
12,-88.1238,256,V1,41.752,2/5/2021 0:19
14,-88.12697,252,V1,41.75138,2/5/2021 0:19
3,-87.99562,128,V2,41.8167,2/5/2021 0:19
2,-87.9955,10,V2,41.81673,2/5/2021 0:19
12,-88.14313,240,S 1,41.87522,2/5/2021 0:20
6,-88.14615,176,S 1,41.87375,2/5/2021 0:20
2,-88.07477,88,S 4,41.78655,2/5/2021 0:20
15,-88.00682,178,S 5,41.71247,2/5/2021 0:20
15,-88.00667,178,S 5,41.70855,2/5/2021 0:20
14,-87.97935,348,G 10,41.97323,2/5/2021 0:20
12,-87.97977,356,G 10,41.97818,2/5/2021 0:20
12,-88.18368,0,G 11,41.97432,2/5/2021 0:20
13,-88.18367,0,G 11,41.97647,2/5/2021 0:20
8,-88.08023,178,G 12,41.93765,2/5/2021 0:20
11,-88.08008,176,G 12,41.9343,2/5/2021 0:20
14,-88.0069,176,S 6,41.71462,2/5/2021 0:20
14,-88.00678,176,S 6,41.71198,2/5/2021 0:20
3,-88.17892,234,S 7,41.80738,2/5/2021 0:20
8,-88.17833,30,S 7,41.80818,2/5/2021 0:20
5,-88.0742,338,S 9,41.78705,2/5/2021 0:20
3,-88.0751,164,S 9,41.78678,2/5/2021 0:20
2,-88.0747,84,S 9,41.78647,2/5/2021 0:20
3,-88.13125,192,V1,41.75015,2/5/2021 0:20
6,-88.13077,54,V1,41.7502,2/5/2021 0:20
11,-87.9953,24,V2,41.82,2/5/2021 0:20
11,-87.99383,64,V2,41.82107,2/5/2021 0:20
0,-87.99092,358,V2,41.82398,2/5/2021 0:20
13,-88.1453,162,S 1,41.87165,2/5/2021 0:21
12,-88.14373,166,S 1,41.86698,2/5/2021 0:21
7,-88.07373,82,S 4,41.7866,2/5/2021 0:21
8,-88.07098,86,S 4,41.7868,2/5/2021 0:21
15,-88.00655,178,S 5,41.70425,2/5/2021 0:21
8,-88.00647,174,S 5,41.70102,2/5/2021 0:21
12,-87.97985,358,G 10,41.9806,2/5/2021 0:21
9,-87.98098,270,G 10,41.98417,2/5/2021 0:21
13,-88.18362,0,G 11,41.98138,2/5/2021 0:21
11,-88.18358,0,G 11,41.98367,2/5/2021 0:21
12,-88.07995,176,G 12,41.93105,2/5/2021 0:21
12,-88.08142,186,G 12,41.9272,2/5/2021 0:21
15,-88.0066,176,S 6,41.7069,2/5/2021 0:21
14,-88.00647,178,S 6,41.7041,2/5/2021 0:21
1,-88.17802,28,S 7,41.80863,2/5/2021 0:21
10,-88.1753,20,S 7,41.81095,2/5/2021 0:21
8,-88.07227,84,S 9,41.78663,2/5/2021 0:21
10,-88.06895,86,S 9,41.7868,2/5/2021 0:21
11,-88.12575,74,V1,41.7516,2/5/2021 0:21
11,-88.12297,76,V1,41.75215,2/5/2021 0:21
10,-87.99098,358,V2,41.82535,2/5/2021 0:21
10,-87.99105,0,V2,41.8273,2/5/2021 0:21
0,-88.17242,0,V3,41.81787,2/5/2021 0:21
0,-88.17242,0,V3,41.81787,2/5/2021 0:21
0,-88.17242,0,V3,41.81787,2/5/2021 0:21
14,-88.14303,166,S 1,41.86457,2/5/2021 0:22
13,-88.1427,178,S 1,41.85977,2/5/2021 0:22
8,-88.06752,86,S 4,41.78695,2/5/2021 0:22
9,-88.064,94,S 4,41.78695,2/5/2021 0:22
10,-88.00635,176,S 5,41.69823,2/5/2021 0:22
12,-88.00625,178,S 5,41.69518,2/5/2021 0:22
11,-87.98357,266,G 10,41.98403,2/5/2021 0:22
6,-87.98675,168,G 10,41.9831,2/5/2021 0:22
10,-88.18427,352,G 11,41.98785,2/5/2021 0:22
4,-88.18432,190,G 11,41.98827,2/5/2021 0:22
11,-88.08138,180,G 12,41.92507,2/5/2021 0:22
12,-88.08137,180,G 12,41.92117,2/5/2021 0:22
12,-88.00638,178,S 6,41.69985,2/5/2021 0:22
12,-88.00628,178,S 6,41.69755,2/5/2021 0:22
10,-88.17448,20,S 7,41.81267,2/5/2021 0:22
11,-88.17283,12,S 7,41.81647,2/5/2021 0:22
10,-88.06555,88,S 9,41.78695,2/5/2021 0:22
10,-88.06177,96,S 9,41.78672,2/5/2021 0:22
12,-88.11733,78,V1,41.75313,2/5/2021 0:22
10,-88.11465,76,V1,41.75363,2/5/2021 0:22
6,-87.99123,356,V2,41.83115,2/5/2021 0:22
10,-87.98858,88,V2,41.83137,2/5/2021 0:22
1,-88.17237,140,V3,41.81775,2/5/2021 0:22
4,-88.121,352,V4,41.98557,2/5/2021 0:22
3,-88.14263,82,S 1,41.85755,2/5/2021 0:23
14,-88.14253,0,S 1,41.85967,2/5/2021 0:23
10,-88.0602,96,S 4,41.78663,2/5/2021 0:23
7,-88.05775,94,S 4,41.78632,2/5/2021 0:23
9,-88.00618,180,S 5,41.69243,2/5/2021 0:23
12,-88.0061,178,S 5,41.68957,2/5/2021 0:23
10,-87.98478,86,G 10,41.983,2/5/2021 0:23
12,-87.9821,96,G 10,41.98297,2/5/2021 0:23
9,-88.18415,156,G 11,41.98725,2/5/2021 0:23
11,-88.18362,180,G 11,41.98327,2/5/2021 0:23
13,-88.08138,178,G 12,41.91887,2/5/2021 0:23
12,-88.0814,178,G 12,41.9144,2/5/2021 0:23
8,-88.00615,178,S 6,41.6933,2/5/2021 0:23
11,-88.00605,176,S 6,41.69165,2/5/2021 0:23
3,-88.17225,108,S 7,41.81763,2/5/2021 0:23
8,-88.05887,100,S 9,41.78637,2/5/2021 0:23
8,-88.05592,96,S 9,41.78602,2/5/2021 0:23
11,-88.1091,78,V1,41.75457,2/5/2021 0:23
12,-88.10627,76,V1,41.7551,2/5/2021 0:23
11,-87.98595,92,V2,41.83138,2/5/2021 0:23
13,-87.9799,90,V2,41.8314,2/5/2021 0:23
7,-88.1712,108,V3,41.8174,2/5/2021 0:23
4,-88.12022,134,V4,41.98585,2/5/2021 0:23
9,-88.11862,178,V4,41.98388,2/5/2021 0:23
14,-88.14252,358,S 1,41.86233,2/5/2021 0:24
3,-88.14315,74,S 1,41.86603,2/5/2021 0:24
6,-88.05498,100,S 4,41.7859,2/5/2021 0:24
8,-88.05178,104,S 4,41.78553,2/5/2021 0:24
10,-88.00515,156,S 5,41.68667,2/5/2021 0:24
9,-88.00468,336,S 5,41.68622,2/5/2021 0:24
13,-87.97718,88,G 10,41.983,2/5/2021 0:24
14,-87.97387,90,G 10,41.983,2/5/2021 0:24
10,-88.18365,180,G 11,41.98125,2/5/2021 0:24
13,-88.1837,180,G 11,41.97668,2/5/2021 0:24
12,-88.08142,180,G 12,41.91203,2/5/2021 0:24
13,-88.08142,180,G 12,41.9072,2/5/2021 0:24
10,-88.00585,164,S 6,41.68815,2/5/2021 0:24
7,-88.00457,164,S 6,41.6857,2/5/2021 0:24
12,-88.00518,336,S 6,41.68698,2/5/2021 0:24
7,-88.16897,108,S 7,41.81677,2/5/2021 0:24
8,-88.1671,112,S 7,41.81623,2/5/2021 0:24
9,-88.05278,94,S 9,41.78557,2/5/2021 0:24
10,-88.04947,102,S 9,41.785,2/5/2021 0:24
11,-88.10063,78,V1,41.75597,2/5/2021 0:24
13,-88.09768,80,V1,41.75642,2/5/2021 0:24
13,-87.97668,86,V2,41.83143,2/5/2021 0:24
5,-88.16865,110,V3,41.81673,2/5/2021 0:24
9,-88.16575,108,V3,41.81598,2/5/2021 0:24
10,-88.11867,180,V4,41.98108,2/5/2021 0:24
10,-88.11873,180,V4,41.97822,2/5/2021 0:24
6,-88.14043,120,S 1,41.86638,2/5/2021 0:25
2,-88.13913,144,S 1,41.86587,2/5/2021 0:25
11,-88.0481,104,S 4,41.7848,2/5/2021 0:25
11,-88.04535,92,S 4,41.7845,2/5/2021 0:25
10,-88.04087,82,S 4,41.78448,2/5/2021 0:25
10,-88.00588,356,S 5,41.68907,2/5/2021 0:25
11,-88.00598,358,S 5,41.69222,2/5/2021 0:25
8,-87.9691,90,G 10,41.98295,2/5/2021 0:25
12,-87.9664,92,G 10,41.98285,2/5/2021 0:25
13,-88.18375,180,G 11,41.97433,2/5/2021 0:25
13,-88.18383,180,G 11,41.96962,2/5/2021 0:25
13,-88.08143,180,G 12,41.90482,2/5/2021 0:25
11,-88.08222,180,G 12,41.90098,2/5/2021 0:25
10,-88.00598,2,S 6,41.68922,2/5/2021 0:25
12,-88.00598,0,S 6,41.69125,2/5/2021 0:25
10,-88.16272,108,S 7,41.81512,2/5/2021 0:25
8,-88.16058,108,S 7,41.81457,2/5/2021 0:25
10,-88.04567,92,S 9,41.78445,2/5/2021 0:25
10,-88.04165,84,S 9,41.78433,2/5/2021 0:25
13,-88.09143,86,V1,41.75697,2/5/2021 0:25
13,-88.08817,84,V1,41.75713,2/5/2021 0:25
3,-87.97192,176,V2,41.83137,2/5/2021 0:25
12,-87.97183,176,V2,41.82968,2/5/2021 0:25
12,-87.97183,176,V2,41.82968,2/5/2021 0:25
12,-87.97183,176,V2,41.82968,2/5/2021 0:25
12,-87.97183,176,V2,41.82968,2/5/2021 0:25
12,-87.97183,176,V2,41.82968,2/5/2021 0:25
12,-87.97183,176,V2,41.82968,2/5/2021 0:25
12,-87.97183,176,V2,41.82968,2/5/2021 0:25
10,-88.16238,108,V3,41.8151,2/5/2021 0:25
6,-88.15945,124,V3,41.81428,2/5/2021 0:25
10,-88.1188,180,V4,41.9751,2/5/2021 0:25
1,-88.13867,296,S 1,41.865,2/5/2021 0:26
1,-88.13905,36,S 1,41.86593,2/5/2021 0:26
4,-88.03743,156,S 4,41.78463,2/5/2021 0:26
11,-88.00605,358,S 5,41.69555,2/5/2021 0:26
14,-88.0062,358,S 5,41.69898,2/5/2021 0:26
7,-87.9603,98,G 10,41.98235,2/5/2021 0:26
9,-87.95818,100,G 10,41.98212,2/5/2021 0:26
13,-88.18388,178,G 11,41.96718,2/5/2021 0:26
12,-88.18518,198,G 11,41.96243,2/5/2021 0:26
11,-88.08218,178,G 12,41.89893,2/5/2021 0:26
12,-88.0822,180,G 12,41.89433,2/5/2021 0:26
11,-88.00612,358,S 6,41.69545,2/5/2021 0:26
13,-88.00617,354,S 6,41.69785,2/5/2021 0:26
5,-88.1581,152,S 7,41.81293,2/5/2021 0:26
7,-88.15755,148,S 7,41.81195,2/5/2021 0:26
6,-88.038,78,S 9,41.78465,2/5/2021 0:26
8,-88.03748,180,S 9,41.78402,2/5/2021 0:26
12,-88.08182,88,V1,41.7574,2/5/2021 0:26
13,-88.07858,82,V1,41.75765,2/5/2021 0:26
2,-88.15797,150,V3,41.8128,2/5/2021 0:26
8,-88.15708,172,V3,41.81102,2/5/2021 0:26
10,-88.15705,178,V3,41.80928,2/5/2021 0:26
12,-88.12038,180,V4,41.97063,2/5/2021 0:26
12,-88.12038,180,V4,41.97063,2/5/2021 0:26
8,-88.13747,342,S 1,41.86743,2/5/2021 0:27
7,-88.13743,74,S 1,41.86823,2/5/2021 0:27
10,-88.03743,180,S 4,41.78242,2/5/2021 0:27
10,-88.0372,170,S 4,41.77955,2/5/2021 0:27
11,-88.00628,358,S 5,41.70245,2/5/2021 0:27
13,-88.0064,358,S 5,41.706,2/5/2021 0:27
1,-87.95418,102,G 10,41.98138,2/5/2021 0:27
2,-87.95265,4,G 10,41.98122,2/5/2021 0:27
12,-88.1857,178,G 11,41.96023,2/5/2021 0:27
10,-88.18423,166,G 11,41.95615,2/5/2021 0:27
13,-88.08218,178,G 12,41.89218,2/5/2021 0:27
4,-88.08212,120,G 12,41.88887,2/5/2021 0:27
10,-88.00627,358,S 6,41.70232,2/5/2021 0:27
13,-88.00633,0,S 6,41.70458,2/5/2021 0:27
11,-88.15703,178,S 7,41.8088,2/5/2021 0:27
10,-88.15705,180,S 7,41.80685,2/5/2021 0:27
11,-88.03752,178,S 9,41.78112,2/5/2021 0:27
9,-88.03703,176,S 9,41.77795,2/5/2021 0:27
12,-88.07298,72,V1,41.75893,2/5/2021 0:27
12,-88.06998,72,V1,41.75965,2/5/2021 0:27
9,-88.15708,178,V3,41.80597,2/5/2021 0:27
11,-88.15567,138,V3,41.80353,2/5/2021 0:27
13,-88.12042,180,V4,41.96727,2/5/2021 0:27
12,-88.1205,180,V4,41.96135,2/5/2021 0:27
12,-88.1205,180,V4,41.96135,2/5/2021 0:27
5,-88.13602,270,S 1,41.8685,2/5/2021 0:28
5,-88.13792,210,S 1,41.86818,2/5/2021 0:28
11,-88.03688,176,S 4,41.77657,2/5/2021 0:28
10,-88.03672,176,S 4,41.77365,2/5/2021 0:28
13,-88.00653,358,S 5,41.70955,2/5/2021 0:28
15,-88.00662,358,S 5,41.71362,2/5/2021 0:28
4,-87.95275,314,G 10,41.98207,2/5/2021 0:28
8,-87.95518,286,G 10,41.98265,2/5/2021 0:28
12,-88.18417,180,G 11,41.95413,2/5/2021 0:28
12,-88.07677,86,G 12,41.88913,2/5/2021 0:28
14,-88.07365,86,G 12,41.8893,2/5/2021 0:28
13,-88.00648,0,S 6,41.70948,2/5/2021 0:28
14,-88.00658,358,S 6,41.71198,2/5/2021 0:28
11,-88.15552,140,S 7,41.80337,2/5/2021 0:28
4,-88.15472,178,S 7,41.80173,2/5/2021 0:28
9,-88.03688,174,S 9,41.77525,2/5/2021 0:28
9,-88.03688,174,S 9,41.77525,2/5/2021 0:28
9,-88.03688,174,S 9,41.77525,2/5/2021 0:28
9,-88.03688,174,S 9,41.77525,2/5/2021 0:28
