OBJECTID	SpeedMetersPerSecond	Location_Longitude	HeadingDegrees	Username	Location_Latitude	ReportTimeDate
15281	5	-87.95817	32	LocalGovDeployRyanN	41.92875	2/5/2021 2:17
15302	9	-87.95475	74	LocalGovDeployRyanN	41.93057	2/5/2021 2:17
15284	10	-87.93625	176	LocalGovDeployMattB	41.78613	2/5/2021 2:17
15296	10	-87.93615	178	LocalGovDeployMattB	41.78312	2/5/2021 2:17
15270	5	-87.95857	34	LocalGovDeployMikeD	41.9284	2/5/2021 2:17
15282	9	-87.95747	38	LocalGovDeployMikeD	41.92948	2/5/2021 2:17
15297	8	-87.95432	78	LocalGovDeployMikeD	41.93065	2/5/2021 2:17
15280	15	-88.17608	88	LocalGovDeployHeather	41.74743	2/5/2021 2:17
15299	12	-88.16872	90	LocalGovDeployHeather	41.74747	2/5/2021 2:17
15276	0	-88.01068	356	LocalGovDeployJohnH	41.83075	2/5/2021 2:17
15277	0	-88.01068	356	LocalGovDeployJohnH	41.83075	2/5/2021 2:17
15278	0	-88.01068	356	LocalGovDeployJohnH	41.83075	2/5/2021 2:17
15275	5	-87.95822	34	LocalGovDeployScott	41.92877	2/5/2021 2:17
15298	9	-87.95465	72	LocalGovDeployScott	41.93062	2/5/2021 2:17
15283	13	-88.12643	88	rnosek_temp	41.85843	2/5/2021 2:17
15291	14	-88.12288	88	rnosek_temp	41.85845	2/5/2021 2:17
15286	9	-88.24045	188	LocalGovDeployAndy	41.79933	2/5/2021 2:17
15292	6	-88.24063	184	LocalGovDeployAndy	41.79818	2/5/2021 2:17
15311	9	-87.9529	86	LocalGovDeployRyanN	41.93068	2/5/2021 2:18
15332	14	-87.94717	86	LocalGovDeployRyanN	41.93093	2/5/2021 2:18
15315	9	-87.93603	176	LocalGovDeployMattB	41.78047	2/5/2021 2:18
15331	10	-87.93587	178	LocalGovDeployMattB	41.7778	2/5/2021 2:18
15310	10	-87.95273	86	LocalGovDeployMikeD	41.93072	2/5/2021 2:18
15330	14	-87.9466	86	LocalGovDeployMikeD	41.93108	2/5/2021 2:18
15303	3	-88.18247	20	LocalGovDeployChrisF2	41.9729	2/5/2021 2:18
15312	2	-88.18228	292	LocalGovDeployChrisF2	41.9734	2/5/2021 2:18
15333	10	-88.18367	0	LocalGovDeployChrisF2	41.97527	2/5/2021 2:18
15308	3	-88.16728	146	LocalGovDeployHeather	41.74738	2/5/2021 2:18
15328	12	-88.16725	178	LocalGovDeployHeather	41.74462	2/5/2021 2:18
15321	4	-88.0104	82	LocalGovDeployJohnH	41.83095	2/5/2021 2:18
15307	7	-87.95325	86	LocalGovDeployScott	41.93072	2/5/2021 2:18
15326	13	-87.94758	86	LocalGovDeployScott	41.93097	2/5/2021 2:18
15314	13	-88.11667	88	rnosek_temp	41.85867	2/5/2021 2:18
15322	13	-88.11343	86	rnosek_temp	41.85875	2/5/2021 2:18
15316	5	-88.24082	182	LocalGovDeployAndy	41.79528	2/5/2021 2:18
15323	4	-88.2409	182	LocalGovDeployAndy	41.79403	2/5/2021 2:18
15341	13	-87.94388	86	LocalGovDeployRyanN	41.93108	2/5/2021 2:19
15363	2	-87.94003	80	LocalGovDeployRyanN	41.93128	2/5/2021 2:19
15351	3	-87.9358	228	LocalGovDeployMattB	41.77462	2/5/2021 2:19
15357	9	-87.93805	268	LocalGovDeployMattB	41.77448	2/5/2021 2:19
15340	14	-87.94317	86	LocalGovDeployMikeD	41.93123	2/5/2021 2:19
15358	1	-87.93983	86	LocalGovDeployMikeD	41.9314	2/5/2021 2:19
15352	11	-88.18363	0	LocalGovDeployChrisF2	41.97847	2/5/2021 2:19
15367	11	-88.1836	0	LocalGovDeployChrisF2	41.98182	2/5/2021 2:19
15339	11	-88.16725	178	LocalGovDeployHeather	41.74272	2/5/2021 2:19
15356	11	-88.16733	178	LocalGovDeployHeather	41.73833	2/5/2021 2:19
15342	12	-88.00517	86	LocalGovDeployJohnH	41.83107	2/5/2021 2:19
15338	14	-87.9442	86	LocalGovDeployScott	41.93112	2/5/2021 2:19
15361	1	-87.93993	86	LocalGovDeployScott	41.9313	2/5/2021 2:19
15344	15	-88.10672	86	rnosek_temp	41.85875	2/5/2021 2:19
15360	2	-88.10312	72	rnosek_temp	41.85892	2/5/2021 2:19
15348	9	-88.24123	182	LocalGovDeployAndy	41.7914	2/5/2021 2:19
15353	10	-88.24133	182	LocalGovDeployAndy	41.78963	2/5/2021 2:19
15374	10	-87.93822	86	LocalGovDeployRyanN	41.93137	2/5/2021 2:20
15395	13	-87.93222	90	LocalGovDeployRyanN	41.93155	2/5/2021 2:20
15378	10	-87.94178	268	LocalGovDeployMattB	41.77443	2/5/2021 2:20
15392	7	-87.94595	266	LocalGovDeployMattB	41.7744	2/5/2021 2:20
15371	11	-87.93797	82	LocalGovDeployMikeD	41.93145	2/5/2021 2:20
15388	13	-87.93158	92	LocalGovDeployMikeD	41.93158	2/5/2021 2:20
15375	11	-88.18357	0	LocalGovDeployChrisF2	41.98385	2/5/2021 2:20
15370	12	-88.16748	180	LocalGovDeployHeather	41.73628	2/5/2021 2:20
15386	12	-88.16752	182	LocalGovDeployHeather	41.73195	2/5/2021 2:20
15368	12	-87.99915	88	LocalGovDeployJohnH	41.83123	2/5/2021 2:20
15376	13	-87.99595	88	LocalGovDeployJohnH	41.83133	2/5/2021 2:20
15397	6	-87.99133	176	LocalGovDeployJohnH	41.83113	2/5/2021 2:20
15373	10	-87.93815	84	LocalGovDeployScott	41.9314	2/5/2021 2:20
15394	14	-87.93187	92	LocalGovDeployScott	41.93157	2/5/2021 2:20
15372	10	-88.10147	88	rnosek_temp	41.85893	2/5/2021 2:20
15390	13	-88.09522	86	rnosek_temp	41.859	2/5/2021 2:20
15381	9	-88.24163	178	LocalGovDeployAndy	41.78605	2/5/2021 2:20
15385	8	-88.24122	166	LocalGovDeployAndy	41.78432	2/5/2021 2:20
15407	14	-87.92882	92	LocalGovDeployRyanN	41.93145	2/5/2021 2:21
15427	13	-87.92198	92	LocalGovDeployRyanN	41.9313	2/5/2021 2:21
15414	10	-87.9498	266	LocalGovDeployMattB	41.77427	2/5/2021 2:21
15419	11	-87.95273	266	LocalGovDeployMattB	41.77418	2/5/2021 2:21
15404	14	-87.92818	90	LocalGovDeployMikeD	41.93147	2/5/2021 2:21
15421	11	-87.92148	90	LocalGovDeployMikeD	41.93133	2/5/2021 2:21
15400	9	-88.18423	354	LocalGovDeployChrisF2	41.98795	2/5/2021 2:21
15411	4	-88.18432	178	LocalGovDeployChrisF2	41.98827	2/5/2021 2:21
15418	10	-88.18373	154	LocalGovDeployChrisF2	41.9866	2/5/2021 2:21
15402	11	-88.16757	178	LocalGovDeployHeather	41.72988	2/5/2021 2:21
15429	2	-88.16757	126	LocalGovDeployHeather	41.72563	2/5/2021 2:21
15408	14	-87.99127	176	LocalGovDeployJohnH	41.82908	2/5/2021 2:21
15406	14	-87.92833	92	LocalGovDeployScott	41.93148	2/5/2021 2:21
15426	11	-87.92175	92	LocalGovDeployScott	41.93133	2/5/2021 2:21
15405	14	-88.09182	86	rnosek_temp	41.859	2/5/2021 2:21
15424	13	-88.08532	88	rnosek_temp	41.85913	2/5/2021 2:21
15412	10	-88.24088	182	LocalGovDeployAndy	41.78075	2/5/2021 2:21
15417	10	-88.24097	180	LocalGovDeployAndy	41.77882	2/5/2021 2:21
15439	1	-87.9208	88	LocalGovDeployRyanN	41.93123	2/5/2021 2:22
15454	3	-87.9203	280	LocalGovDeployRyanN	41.93137	2/5/2021 2:22
15440	10	-87.95687	268	LocalGovDeployMattB	41.7741	2/5/2021 2:22
15455	7	-87.96012	270	LocalGovDeployMattB	41.77405	2/5/2021 2:22
15443	1	-87.92017	30	LocalGovDeployMikeD	41.93122	2/5/2021 2:22
15460	9	-87.92135	270	LocalGovDeployMikeD	41.93132	2/5/2021 2:22
15447	10	-88.18358	178	LocalGovDeployChrisF2	41.98282	2/5/2021 2:22
15452	11	-88.1836	180	LocalGovDeployChrisF2	41.98087	2/5/2021 2:22
15445	9	-88.16752	358	LocalGovDeployHeather	41.72717	2/5/2021 2:22
15451	10	-88.16752	0	LocalGovDeployHeather	41.72903	2/5/2021 2:22
15435	11	-87.99172	218	LocalGovDeployJohnH	41.8221	2/5/2021 2:22
15436	11	-87.99172	218	LocalGovDeployJohnH	41.8221	2/5/2021 2:22
15453	12	-87.9956	198	LocalGovDeployJohnH	41.81982	2/5/2021 2:22
15437	1	-87.92062	94	LocalGovDeployScott	41.9313	2/5/2021 2:22
15450	3	-87.92037	268	LocalGovDeployScott	41.93137	2/5/2021 2:22
15434	13	-88.08198	88	rnosek_temp	41.85917	2/5/2021 2:22
15459	14	-88.0752	88	rnosek_temp	41.85922	2/5/2021 2:22
15444	9	-88.24113	182	LocalGovDeployAndy	41.77525	2/5/2021 2:22
15449	10	-88.24123	184	LocalGovDeployAndy	41.77353	2/5/2021 2:22
15480	13	-87.92508	270	LocalGovDeployRyanN	41.93148	2/5/2021 2:23
15485	14	-87.92845	272	LocalGovDeployRyanN	41.93153	2/5/2021 2:23
15470	7	-87.96292	266	LocalGovDeployMattB	41.774	2/5/2021 2:23
15488	10	-87.9659	268	LocalGovDeployMattB	41.77393	2/5/2021 2:23
15469	11	-87.92407	272	LocalGovDeployMikeD	41.9314	2/5/2021 2:23
15493	13	-87.93045	272	LocalGovDeployMikeD	41.93157	2/5/2021 2:23
15477	10	-88.18365	180	LocalGovDeployChrisF2	41.97683	2/5/2021 2:23
15484	11	-88.18367	180	LocalGovDeployChrisF2	41.97485	2/5/2021 2:23
15474	11	-88.16743	0	LocalGovDeployHeather	41.73305	2/5/2021 2:23
15483	11	-88.16742	0	LocalGovDeployHeather	41.73512	2/5/2021 2:23
15465	12	-87.99568	176	LocalGovDeployJohnH	41.81753	2/5/2021 2:23
15486	12	-87.99548	176	LocalGovDeployJohnH	41.81268	2/5/2021 2:23
15476	13	-87.92525	268	LocalGovDeployScott	41.93147	2/5/2021 2:23
15481	13	-87.92858	272	LocalGovDeployScott	41.93157	2/5/2021 2:23
15468	13	-88.07175	90	rnosek_temp	41.85927	2/5/2021 2:23
15492	13	-88.06527	88	rnosek_temp	41.85938	2/5/2021 2:23
15475	10	-88.24232	192	LocalGovDeployAndy	41.76997	2/5/2021 2:23
15482	10	-88.24267	182	LocalGovDeployAndy	41.76803	2/5/2021 2:23
15510	13	-87.93517	266	LocalGovDeployRyanN	41.93167	2/5/2021 2:24
15519	7	-87.93787	266	LocalGovDeployRyanN	41.93153	2/5/2021 2:24
15500	10	-87.96947	266	LocalGovDeployMattB	41.77383	2/5/2021 2:24
15498	14	-87.93388	270	LocalGovDeployMikeD	41.93167	2/5/2021 2:24
15523	7	-87.93882	262	LocalGovDeployMikeD	41.93147	2/5/2021 2:24
15509	11	-88.18375	180	LocalGovDeployChrisF2	41.97165	2/5/2021 2:24
15517	13	-88.1838	180	LocalGovDeployChrisF2	41.96945	2/5/2021 2:24
15506	10	-88.16727	0	LocalGovDeployHeather	41.73912	2/5/2021 2:24
15515	11	-88.16717	358	LocalGovDeployHeather	41.74105	2/5/2021 2:24
15507	0	-87.99542	208	LocalGovDeployJohnH	41.80957	2/5/2021 2:24
15513	2	-87.99522	4	LocalGovDeployJohnH	41.80953	2/5/2021 2:24
15505	13	-87.93528	268	LocalGovDeployScott	41.93167	2/5/2021 2:24
15514	7	-87.9378	266	LocalGovDeployScott	41.93155	2/5/2021 2:24
15503	1	-88.06217	64	rnosek_temp	41.8594	2/5/2021 2:24
15525	7	-88.06168	182	rnosek_temp	41.85807	2/5/2021 2:24
15504	7	-88.2428	180	LocalGovDeployAndy	41.76483	2/5/2021 2:24
15516	8	-88.24283	182	LocalGovDeployAndy	41.76382	2/5/2021 2:24
15543	10	-87.94178	266	LocalGovDeployRyanN	41.9314	2/5/2021 2:25
15551	12	-87.94462	264	LocalGovDeployRyanN	41.93127	2/5/2021 2:25
15527	0	-87.97418	266	LocalGovDeployMattB	41.77373	2/5/2021 2:25
15538	10	-87.97623	268	LocalGovDeployMattB	41.77368	2/5/2021 2:25
15557	11	-87.98015	268	LocalGovDeployMattB	41.77362	2/5/2021 2:25
15531	9	-87.94072	264	LocalGovDeployMikeD	41.93138	2/5/2021 2:25
15554	13	-87.9466	266	LocalGovDeployMikeD	41.93107	2/5/2021 2:25
15541	13	-88.18402	196	LocalGovDeployChrisF2	41.96457	2/5/2021 2:25
15549	12	-88.18517	198	LocalGovDeployChrisF2	41.9624	2/5/2021 2:25
15540	11	-88.1672	358	LocalGovDeployHeather	41.74522	2/5/2021 2:25
15547	8	-88.16725	0	LocalGovDeployHeather	41.74682	2/5/2021 2:25
15533	13	-87.99547	358	LocalGovDeployJohnH	41.81352	2/5/2021 2:25
15545	14	-87.99557	358	LocalGovDeployJohnH	41.81608	2/5/2021 2:25
15539	11	-87.9418	266	LocalGovDeployScott	41.9314	2/5/2021 2:25
15548	12	-87.94465	266	LocalGovDeployScott	41.93123	2/5/2021 2:25
15532	5	-88.06185	184	rnosek_temp	41.85685	2/5/2021 2:25
15559	8	-88.06195	180	rnosek_temp	41.85432	2/5/2021 2:25
15537	8	-88.24302	182	LocalGovDeployAndy	41.7609	2/5/2021 2:25
15546	4	-88.2431	180	LocalGovDeployAndy	41.75957	2/5/2021 2:25
15579	12	-87.9507	266	LocalGovDeployRyanN	41.931	2/5/2021 2:26
15654	7	-87.95325	266	LocalGovDeployRyanN	41.93087	2/5/2021 2:26
15574	10	-87.98423	268	LocalGovDeployMattB	41.77358	2/5/2021 2:26
15660	9	-87.98808	268	LocalGovDeployMattB	41.7735	2/5/2021 2:26
15562	13	-87.94995	266	LocalGovDeployMikeD	41.93092	2/5/2021 2:26
15657	9	-87.95425	264	LocalGovDeployMikeD	41.93072	2/5/2021 2:26
15578	12	-88.18503	158	LocalGovDeployChrisF2	41.95788	2/5/2021 2:26
15651	12	-88.18417	170	LocalGovDeployChrisF2	41.95583	2/5/2021 2:26
15561	2	-88.16733	178	LocalGovDeployHeather	41.7477	2/5/2021 2:26
15656	14	-88.16727	180	LocalGovDeployHeather	41.74392	2/5/2021 2:26
15564	13	-87.99488	40	LocalGovDeployJohnH	41.82053	2/5/2021 2:26
15652	12	-87.99095	10	LocalGovDeployJohnH	41.82312	2/5/2021 2:26
15571	10	-87.95097	266	LocalGovDeployScott	41.93095	2/5/2021 2:26
15649	7	-87.9533	264	LocalGovDeployScott	41.93083	2/5/2021 2:26
15566	7	-88.06195	180	rnosek_temp	41.85297	2/5/2021 2:26
15661	6	-88.062	182	rnosek_temp	41.85043	2/5/2021 2:26
15567	2	-88.24348	276	LocalGovDeployAndy	41.75833	2/5/2021 2:26
15580	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15581	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15582	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15583	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15584	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15585	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15586	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15587	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15588	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15589	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15590	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15591	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15592	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15593	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15594	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15595	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15596	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15597	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15598	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15599	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15600	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15601	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15602	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15603	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15604	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15605	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15606	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15607	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15608	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15609	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15610	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15611	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15612	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15613	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15614	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15615	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15616	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15617	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15618	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15619	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15620	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15621	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15622	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15623	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15624	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15625	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15626	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15627	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15628	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15629	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15630	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15631	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15632	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15633	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15634	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15635	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15636	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15637	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15638	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15639	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15640	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15641	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15642	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15643	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15644	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15645	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15646	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15647	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15648	0	-88.24388	272	LocalGovDeployAndy	41.75837	2/5/2021 2:26
15672	9	-87.95742	226	LocalGovDeployRyanN	41.92968	2/5/2021 2:27
15679	11	-87.95902	216	LocalGovDeployRyanN	41.9281	2/5/2021 2:27
15666	8	-87.99037	268	LocalGovDeployMattB	41.77345	2/5/2021 2:27
15681	10	-87.99473	266	LocalGovDeployMattB	41.77335	2/5/2021 2:27
15664	8	-87.95662	238	LocalGovDeployMikeD	41.93003	2/5/2021 2:27
15685	12	-87.95987	216	LocalGovDeployMikeD	41.92718	2/5/2021 2:27
15670	6	-88.18418	180	LocalGovDeployChrisF2	41.95158	2/5/2021 2:27
15684	2	-88.18422	32	LocalGovDeployChrisF2	41.95133	2/5/2021 2:27
15662	15	-88.16725	178	LocalGovDeployHeather	41.74127	2/5/2021 2:27
15688	14	-88.16748	178	LocalGovDeployHeather	41.73555	2/5/2021 2:27
15673	14	-87.99115	358	LocalGovDeployJohnH	41.8284	2/5/2021 2:27
15678	10	-87.99125	356	LocalGovDeployJohnH	41.83082	2/5/2021 2:27
15671	10	-87.95755	222	LocalGovDeployScott	41.92955	2/5/2021 2:27
15677	11	-87.95898	214	LocalGovDeployScott	41.9281	2/5/2021 2:27
15667	8	-88.06205	180	rnosek_temp	41.8491	2/5/2021 2:27
15746	9	-87.96202	216	LocalGovDeployRyanN	41.92507	2/5/2021 2:28
15752	7	-87.96312	220	LocalGovDeployRyanN	41.92397	2/5/2021 2:28
15697	11	-87.99873	266	LocalGovDeployMattB	41.77325	2/5/2021 2:28
15754	10	-88.00278	268	LocalGovDeployMattB	41.77315	2/5/2021 2:28
15693	6	-87.96143	222	LocalGovDeployMikeD	41.92563	2/5/2021 2:28
15758	6	-87.96358	218	LocalGovDeployMikeD	41.92338	2/5/2021 2:28
15695	11	-88.18413	358	LocalGovDeployChrisF2	41.95342	2/5/2021 2:28
15757	13	-88.18465	342	LocalGovDeployChrisF2	41.95718	2/5/2021 2:28
15691	12	-88.16755	180	LocalGovDeployHeather	41.73385	2/5/2021 2:28
15755	12	-88.16755	178	LocalGovDeployHeather	41.72965	2/5/2021 2:28
15748	14	-87.99147	0	LocalGovDeployJohnH	41.83563	2/5/2021 2:28
15750	14	-87.9909	12	LocalGovDeployJohnH	41.83815	2/5/2021 2:28
15745	9	-87.96212	212	LocalGovDeployScott	41.925	2/5/2021 2:28
15690	7	-88.06237	182	rnosek_temp	41.84652	2/5/2021 2:28
15696	9	-88.0625	184	rnosek_temp	41.84503	2/5/2021 2:28
15761	7	-88.06338	190	rnosek_temp	41.84218	2/5/2021 2:28
15777	8	-87.96353	36	LocalGovDeployRyanN	41.92325	2/5/2021 2:29
15782	11	-87.96205	34	LocalGovDeployRyanN	41.92483	2/5/2021 2:29
15771	10	-88.00677	268	LocalGovDeployMattB	41.77308	2/5/2021 2:29
15781	10	-88.00937	268	LocalGovDeployMattB	41.77305	2/5/2021 2:29
15767	2	-87.96393	38	LocalGovDeployMikeD	41.923	2/5/2021 2:29
15786	13	-87.96112	38	LocalGovDeployMikeD	41.92587	2/5/2021 2:29
15766	14	-88.18557	352	LocalGovDeployChrisF2	41.9596	2/5/2021 2:29
15784	14	-88.18412	20	LocalGovDeployChrisF2	41.96435	2/5/2021 2:29
15765	11	-88.16763	180	LocalGovDeployHeather	41.72753	2/5/2021 2:29
15776	6	-87.9906	356	LocalGovDeployJohnH	41.84257	2/5/2021 2:29
15778	1	-87.99063	354	LocalGovDeployJohnH	41.84288	2/5/2021 2:29
15763	5	-87.96375	216	LocalGovDeployScott	41.9233	2/5/2021 2:29
15769	2	-87.96392	42	LocalGovDeployScott	41.923	2/5/2021 2:29
15789	13	-87.96103	34	LocalGovDeployScott	41.92592	2/5/2021 2:29
15773	1	-88.0638	180	rnosek_temp	41.84085	2/5/2021 2:29
15779	4	-88.06403	192	rnosek_temp	41.8401	2/5/2021 2:29
15803	12	-87.95832	36	LocalGovDeployRyanN	41.92858	2/5/2021 2:30
15809	12	-87.95618	62	LocalGovDeployRyanN	41.93018	2/5/2021 2:30
15798	12	-88.01362	268	LocalGovDeployMattB	41.77295	2/5/2021 2:30
15810	12	-88.018	266	LocalGovDeployMattB	41.77285	2/5/2021 2:30
15793	13	-87.95917	36	LocalGovDeployMikeD	41.92792	2/5/2021 2:30
15812	7	-87.95405	90	LocalGovDeployMikeD	41.9307	2/5/2021 2:30
15794	13	-88.18382	358	LocalGovDeployChrisF2	41.9669	2/5/2021 2:30
15813	12	-88.18375	0	LocalGovDeployChrisF2	41.97175	2/5/2021 2:30
15791	13	-88.16755	358	LocalGovDeployHeather	41.72742	2/5/2021 2:30
15797	14	-88.16748	0	LocalGovDeployHeather	41.72997	2/5/2021 2:30
15800	4	-87.99147	344	LocalGovDeployJohnH	41.84498	2/5/2021 2:30
15806	13	-87.99195	356	LocalGovDeployJohnH	41.84663	2/5/2021 2:30
15796	12	-87.95902	34	LocalGovDeployScott	41.92793	2/5/2021 2:30
15816	9	-87.95438	78	LocalGovDeployScott	41.93065	2/5/2021 2:30
15801	7	-88.06473	192	rnosek_temp	41.83817	2/5/2021 2:30
15807	10	-88.06532	192	rnosek_temp	41.83653	2/5/2021 2:30
15828	3	-87.9535	326	LocalGovDeployRyanN	41.9307	2/5/2021 2:31
15837	7	-87.95603	244	LocalGovDeployRyanN	41.93042	2/5/2021 2:31
15824	13	-88.02272	268	LocalGovDeployMattB	41.77277	2/5/2021 2:31
15825	2	-87.95362	264	LocalGovDeployMikeD	41.93073	2/5/2021 2:31
15833	11	-87.95563	248	LocalGovDeployMikeD	41.93048	2/5/2021 2:31
15820	2	-88.18375	358	LocalGovDeployChrisF2	41.97328	2/5/2021 2:31
15839	11	-88.18362	0	LocalGovDeployChrisF2	41.97685	2/5/2021 2:31
15817	14	-88.16738	0	LocalGovDeployHeather	41.73513	2/5/2021 2:31
15822	14	-88.1673	2	LocalGovDeployHeather	41.73778	2/5/2021 2:31
15827	14	-87.99222	358	LocalGovDeployJohnH	41.85195	2/5/2021 2:31
15826	3	-87.95353	286	LocalGovDeployScott	41.93077	2/5/2021 2:31
15829	2	-88.06617	188	rnosek_temp	41.834	2/5/2021 2:31
15834	2	-88.06632	186	rnosek_temp	41.8335	2/5/2021 2:31
15843	12	-87.958	216	LocalGovDeployRyanN	41.92917	2/5/2021 2:32
15864	12	-87.96182	216	LocalGovDeployRyanN	41.92533	2/5/2021 2:32
15847	12	-88.03205	270	LocalGovDeployMattB	41.7725	2/5/2021 2:32
15848	12	-88.03205	270	LocalGovDeployMattB	41.7725	2/5/2021 2:32
15863	12	-88.03693	262	LocalGovDeployMattB	41.7724	2/5/2021 2:32
15851	13	-87.95982	216	LocalGovDeployMikeD	41.92733	2/5/2021 2:32
15862	13	-87.96178	216	LocalGovDeployMikeD	41.9253	2/5/2021 2:32
15844	10	-88.18362	358	LocalGovDeployChrisF2	41.97888	2/5/2021 2:32
15869	11	-88.18357	358	LocalGovDeployChrisF2	41.98313	2/5/2021 2:32
15841	13	-88.16718	0	LocalGovDeployHeather	41.7427	2/5/2021 2:32
15849	14	-88.16718	0	LocalGovDeployHeather	41.74523	2/5/2021 2:32
15875	8	-88.16645	88	LocalGovDeployHeather	41.74758	2/5/2021 2:32
15855	11	-87.99262	356	LocalGovDeployJohnH	41.85935	2/5/2021 2:32
15857	11	-87.99262	356	LocalGovDeployJohnH	41.85935	2/5/2021 2:32
15865	2	-87.99278	188	LocalGovDeployJohnH	41.86065	2/5/2021 2:32
15854	13	-87.95965	216	LocalGovDeployScott	41.92755	2/5/2021 2:32
