SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,Username,Location_Latitude,ReportTimeDate
12,-87.93962,358,rnosek_temp,41.97202,2/4/2021 18:18
2,-87.93963,0,rnosek_temp,41.97322,2/4/2021 18:18
10,-87.93968,2,rnosek_temp,41.97592,2/4/2021 18:19
12,-87.93963,0,rnosek_temp,41.97795,2/4/2021 18:19
12,-87.93967,358,rnosek_temp,41.98243,2/4/2021 18:20
12,-87.93973,358,rnosek_temp,41.98475,2/4/2021 18:20
14,-87.9398,358,rnosek_temp,41.98952,2/4/2021 18:21
11,-87.93983,358,rnosek_temp,41.99193,2/4/2021 18:21
5,-87.94025,270,rnosek_temp,41.99357,2/4/2021 18:22
1,-87.94095,116,rnosek_temp,41.9934,2/4/2021 18:22
0,-87.94038,80,rnosek_temp,41.99343,2/4/2021 18:23
8,-87.93997,176,rnosek_temp,41.99242,2/4/2021 18:23
12,-87.93992,178,rnosek_temp,41.98918,2/4/2021 18:24
12,-87.9399,178,rnosek_temp,41.98683,2/4/2021 18:24
13,-87.93982,178,rnosek_temp,41.98195,2/4/2021 18:25
12,-87.93978,178,rnosek_temp,41.97965,2/4/2021 18:25
6,-87.93978,176,rnosek_temp,41.97627,2/4/2021 18:26
9,-87.9398,178,rnosek_temp,41.97472,2/4/2021 18:26
10,-87.93978,180,rnosek_temp,41.972,2/4/2021 18:27
11,-87.93973,178,rnosek_temp,41.9691,2/4/2021 18:27
11,-87.9397,178,rnosek_temp,41.96605,2/4/2021 18:28
11,-87.93973,178,rnosek_temp,41.96417,2/4/2021 18:28
0,-87.93972,170,rnosek_temp,41.96122,2/4/2021 18:29
0,-87.93972,170,rnosek_temp,41.96122,2/4/2021 18:29
3,-87.93968,176,rnosek_temp,41.96043,2/4/2021 18:30
1,-87.93968,154,rnosek_temp,41.96018,2/4/2021 18:30
0,-87.9394,8,rnosek_temp,41.9599,2/4/2021 18:31
0,-87.93942,0,rnosek_temp,41.96,2/4/2021 18:31
2,-87.93943,0,rnosek_temp,41.96005,2/4/2021 18:32
10,-87.93955,356,rnosek_temp,41.96538,2/4/2021 18:33
10,-87.93955,356,rnosek_temp,41.96538,2/4/2021 18:33
13,-87.93962,358,rnosek_temp,41.96772,2/4/2021 18:33
12,-87.93967,0,rnosek_temp,41.97255,2/4/2021 18:34
6,-87.93965,358,rnosek_temp,41.9738,2/4/2021 18:34
11,-87.93963,358,rnosek_temp,41.97725,2/4/2021 18:35
11,-87.93968,358,rnosek_temp,41.97935,2/4/2021 18:35
12,-87.93973,358,rnosek_temp,41.98367,2/4/2021 18:36
